,price,area,rooms,ebk,garten,balkon,inkl_NK,category,GEN
665,929.75,103.0,3.0,True,False,True,False,Wohnung,Segeberg
666,590.0,74.0,2.0,True,False,False,False,Etagenwohnung,Pinneberg
667,1400.0,103.0,3.0,True,False,True,False,Wohnung,Kiel
668,1120.0,83.0,3.0,True,False,True,False,Etagenwohnung,Herzogtum Lauenburg
669,940.0,66.0,2.0,True,False,True,False,Etagenwohnung,Herzogtum Lauenburg
670,1250.0,92.0,4.0,True,False,True,False,Etagenwohnung,Herzogtum Lauenburg
671,1100.0,118.0,4.0,True,False,True,False,Maisonette,Segeberg
672,550.0,55.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
673,690.0,85.0,4.0,True,True,False,False,Dachgeschosswohnung,Nordfriesland
674,350.0,54.0,3.0,True,False,False,False,Erdgeschosswohnung,Dithmarschen
675,1998.75,125.0,4.0,True,False,True,False,Etagenwohnung,Lübeck
676,2050.0,125.0,4.0,True,False,True,False,Etagenwohnung,Lübeck
677,825.0,85.0,4.0,True,False,True,False,Etagenwohnung,Rendsburg-Eckernförde
678,420.0,59.0,2.0,True,False,False,False,Wohnung,Flensburg
679,460.0,69.0,2.0,True,False,True,False,Wohnung,Flensburg
680,445.0,40.0,2.0,True,False,False,False,Etagenwohnung,Segeberg
681,799.0,85.0,4.0,True,False,True,False,Wohnung,Segeberg
682,870.0,92.0,3.0,False,False,True,False,Maisonette,Pinneberg
683,500.0,55.0,2.0,False,False,True,False,Erdgeschosswohnung,Herzogtum Lauenburg
684,505.7,78.0,3.0,False,False,False,False,Wohnung,Rendsburg-Eckernförde
685,590.0,59.0,2.0,True,False,False,False,Etagenwohnung,Flensburg
686,700.0,70.0,2.0,True,False,False,False,Dachgeschosswohnung,Flensburg
687,590.0,62.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
688,324.0,20.0,1.0,False,False,False,False,Wohnung,Segeberg
689,594.0,37.0,1.0,False,False,False,False,Wohnung,Segeberg
690,428.0,27.0,1.0,False,False,False,False,Wohnung,Segeberg
691,990.0,76.0,3.0,True,False,True,False,Etagenwohnung,Herzogtum Lauenburg
692,612.65,75.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
693,600.0,75.0,3.0,True,False,True,False,Etagenwohnung,Flensburg
694,850.0,68.0,2.0,True,False,True,False,Penthouse,Segeberg
695,800.0,57.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
696,490.0,62.0,3.0,True,False,False,False,Wohnung,Flensburg
697,800.0,58.0,2.0,True,False,True,False,Erdgeschosswohnung,Pinneberg
698,649.0,79.0,3.0,False,False,True,False,Etagenwohnung,Herzogtum Lauenburg
699,1400.0,112.0,4.0,True,False,True,False,Etagenwohnung,Pinneberg
700,855.0,94.0,3.0,True,False,True,False,Etagenwohnung,Flensburg
701,717.0,75.0,3.0,False,False,False,False,Dachgeschosswohnung,Segeberg
702,1180.82,103.0,3.0,True,False,False,False,Dachgeschosswohnung,Stormarn
703,490.0,68.0,2.0,True,False,True,False,Wohnung,Flensburg
704,330.0,48.0,2.0,True,False,True,False,Wohnung,Dithmarschen
705,510.0,48.0,1.5,True,False,True,False,Etagenwohnung,Segeberg
706,450.0,41.0,1.5,True,False,True,False,Wohnung,Segeberg
707,622.0,71.0,3.0,False,False,True,False,Erdgeschosswohnung,Kiel
708,470.0,78.0,3.0,False,False,True,False,Etagenwohnung,Dithmarschen
709,499.0,70.0,3.0,True,False,True,False,Etagenwohnung,Steinburg
710,1086.94,89.0,3.0,True,False,True,False,Wohnung,Pinneberg
711,875.0,85.0,2.0,False,False,True,False,Etagenwohnung,Herzogtum Lauenburg
712,501.0,59.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
713,580.0,68.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
714,569.33,67.0,2.0,True,True,False,False,Etagenwohnung,Stormarn
715,895.0,81.0,3.0,True,False,False,False,Etagenwohnung,Pinneberg
716,420.0,64.0,3.0,True,False,False,False,Wohnung,Dithmarschen
717,385.0,65.0,2.5,True,True,False,False,Wohnung,Dithmarschen
718,650.0,69.0,3.0,True,False,False,False,Etagenwohnung,Segeberg
719,590.0,82.0,3.0,True,False,False,False,Etagenwohnung,Flensburg
720,430.0,78.0,3.5,False,True,False,False,Apartment,Dithmarschen
721,630.0,74.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
722,450.0,67.0,3.0,True,False,True,False,Erdgeschosswohnung,Steinburg
723,1032.0,86.0,3.0,True,False,True,False,Dachgeschosswohnung,Stormarn
724,450.0,60.0,2.0,True,False,False,False,Dachgeschosswohnung,Rendsburg-Eckernförde
725,540.0,62.0,3.0,True,False,False,False,Etagenwohnung,Neumünster
726,365.0,35.0,1.0,True,False,False,False,Apartment,Pinneberg
727,1240.0,104.0,3.0,True,False,False,False,Dachgeschosswohnung,Segeberg
728,298.0,53.0,2.0,False,False,False,False,Wohnung,Flensburg
729,900.0,65.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
730,700.0,78.0,3.0,True,False,False,False,Erdgeschosswohnung,Schleswig-Flensburg
731,870.0,81.0,2.0,False,False,True,False,Etagenwohnung,Plön
732,670.0,80.0,3.0,True,False,False,False,Etagenwohnung,Herzogtum Lauenburg
733,1065.0,82.0,2.0,False,False,True,False,Etagenwohnung,Plön
734,687.96,88.0,3.0,False,True,False,False,Etagenwohnung,Lübeck
735,585.0,79.0,2.0,True,True,False,False,Dachgeschosswohnung,Nordfriesland
736,490.0,64.0,2.0,True,False,False,False,Etagenwohnung,Flensburg
737,760.0,54.0,2.0,True,False,True,False,Penthouse,Pinneberg
738,1000.0,145.0,5.0,True,False,False,False,Wohnung,Schleswig-Flensburg
739,1200.0,124.0,5.0,True,False,False,False,Wohnung,Schleswig-Flensburg
740,490.0,85.0,3.0,True,False,True,False,Etagenwohnung,Schleswig-Flensburg
741,699.0,82.0,3.0,False,False,True,False,Etagenwohnung,Rendsburg-Eckernförde
742,815.0,81.0,2.0,False,False,True,False,Erdgeschosswohnung,Plön
743,1845.0,123.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
744,870.0,58.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
745,1005.0,67.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
746,1095.0,73.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
747,1065.0,71.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
748,1065.0,71.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
749,695.0,85.0,2.5,True,False,False,False,Maisonette,Pinneberg
750,570.0,58.0,2.0,True,False,False,False,Wohnung,Pinneberg
751,810.0,79.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
752,890.0,96.0,3.0,True,False,False,False,Wohnung,Stormarn
753,520.0,65.0,3.0,False,False,False,False,Etagenwohnung,Rendsburg-Eckernförde
754,825.0,80.0,3.0,True,False,False,False,Etagenwohnung,Herzogtum Lauenburg
755,359.0,21.0,1.0,True,False,False,False,Apartment,Kiel
756,328.0,20.0,1.0,True,False,False,False,Apartment,Kiel
757,770.0,111.0,4.0,True,False,True,False,Wohnung,Kiel
758,690.0,91.0,3.0,True,False,False,False,Wohnung,Flensburg
759,695.0,97.0,3.0,True,False,False,False,Erdgeschosswohnung,Pinneberg
760,720.0,80.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
761,750.0,83.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
762,602.6,52.0,2.0,False,False,True,False,Etagenwohnung,Segeberg
763,389.0,41.0,1.5,False,False,True,False,Etagenwohnung,Neumünster
764,459.0,49.0,2.0,False,False,False,False,Etagenwohnung,Neumünster
765,410.0,42.0,2.0,True,False,True,False,Dachgeschosswohnung,Herzogtum Lauenburg
766,989.0,74.0,2.0,True,False,True,False,Dachgeschosswohnung,Herzogtum Lauenburg
767,900.0,127.0,2.0,True,False,True,False,Dachgeschosswohnung,Pinneberg
768,509.0,53.0,2.0,False,False,True,False,Etagenwohnung,Neumünster
769,300.0,18.0,1.0,True,False,False,False,Apartment,Dithmarschen
770,1250.0,115.0,3.0,True,False,False,False,Dachgeschosswohnung,Rendsburg-Eckernförde
771,895.0,74.0,3.0,False,False,True,False,Etagenwohnung,Nordfriesland
772,610.0,63.0,2.5,False,False,True,False,Wohnung,Flensburg
773,599.0,61.0,2.0,False,False,True,False,Etagenwohnung,Pinneberg
774,2200.0,211.0,12.0,True,False,True,False,Etagenwohnung,Dithmarschen
775,1250.0,92.0,3.0,False,False,False,False,Wohnung,Flensburg
776,885.0,70.0,3.0,False,False,False,False,Wohnung,Flensburg
777,1132.74,105.0,3.0,True,False,True,False,Erdgeschosswohnung,Pinneberg
778,306.0,20.0,1.0,True,False,False,False,Apartment,Kiel
779,453.7,70.0,3.0,False,False,False,False,Dachgeschosswohnung,Schleswig-Flensburg
780,626.0,74.0,3.0,True,False,True,False,Etagenwohnung,Pinneberg
781,619.0,73.0,2.0,True,False,True,False,Erdgeschosswohnung,Pinneberg
782,386.0,34.0,1.5,True,False,False,False,Wohnung,Herzogtum Lauenburg
783,465.0,44.0,1.0,True,False,True,False,Etagenwohnung,Stormarn
784,1672.0,124.0,4.0,True,False,True,False,Dachgeschosswohnung,Stormarn
785,430.0,79.0,3.0,True,False,False,False,Wohnung,Segeberg
786,422.0,69.0,2.0,True,False,True,False,Etagenwohnung,Dithmarschen
787,532.0,40.0,2.0,False,False,False,False,Erdgeschosswohnung,Stormarn
788,639.0,64.0,2.5,False,False,False,False,Etagenwohnung,Segeberg
789,384.0,48.0,2.0,True,False,False,False,Wohnung,Neumünster
790,750.0,90.0,2.0,True,False,False,False,Etagenwohnung,Steinburg
791,720.0,75.0,2.0,True,False,True,False,Maisonette,Pinneberg
792,600.0,42.0,2.0,False,False,False,False,Wohnung,Segeberg
793,435.0,64.0,3.0,False,False,False,False,Etagenwohnung,Steinburg
794,380.0,56.0,2.5,True,False,True,False,Wohnung,Dithmarschen
795,407.0,54.0,3.0,False,False,False,False,Etagenwohnung,Neumünster
796,600.0,50.0,1.0,False,True,False,False,Wohnung,Flensburg
797,1050.0,82.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
798,520.0,75.0,4.0,True,False,True,False,Etagenwohnung,Steinburg
799,475.0,67.0,3.0,True,False,True,False,Erdgeschosswohnung,Steinburg
800,710.0,76.0,3.0,True,False,False,False,Dachgeschosswohnung,Segeberg
801,420.0,70.0,3.0,True,False,False,False,Wohnung,Flensburg
802,582.66,45.0,2.0,True,False,True,False,Dachgeschosswohnung,Stormarn
803,550.0,150.0,1.5,True,True,True,False,Apartment,Ostholstein
804,730.0,98.0,4.0,True,False,False,False,Wohnung,Ostholstein
805,645.0,112.0,3.0,True,True,False,False,Erdgeschosswohnung,Dithmarschen
806,970.0,76.0,3.0,True,False,True,False,Etagenwohnung,Stormarn
807,600.0,60.0,2.5,True,True,False,False,Etagenwohnung,Kiel
808,1491.0,115.0,5.0,True,False,True,False,Maisonette,Stormarn
809,489.0,81.0,2.0,False,False,False,False,Erdgeschosswohnung,Steinburg
810,530.0,70.0,2.0,True,False,False,False,Dachgeschosswohnung,Nordfriesland
811,680.0,97.0,3.0,True,False,False,False,Dachgeschosswohnung,Flensburg
812,610.0,72.0,3.0,True,False,False,False,Erdgeschosswohnung,Neumünster
813,518.0,70.0,3.0,True,False,False,False,Etagenwohnung,Flensburg
814,380.0,61.0,2.5,False,False,False,False,Etagenwohnung,Kiel
815,710.0,115.0,4.0,True,False,False,False,Dachgeschosswohnung,Segeberg
816,715.0,106.0,3.0,False,False,False,False,Wohnung,Flensburg
817,1479.0,84.0,3.0,True,True,True,False,Etagenwohnung,Lübeck
818,795.0,62.0,2.0,True,False,True,False,Erdgeschosswohnung,Pinneberg
819,410.0,60.0,2.0,True,False,False,False,Etagenwohnung,Flensburg
820,1120.0,96.0,3.0,True,True,True,False,Erdgeschosswohnung,Segeberg
821,1500.0,150.0,2.0,False,False,False,False,Etagenwohnung,Lübeck
822,922.85,56.0,2.0,True,False,True,False,Etagenwohnung,Rendsburg-Eckernförde
823,988.55,58.0,2.0,True,False,True,False,Etagenwohnung,Rendsburg-Eckernförde
824,814.11,49.0,2.0,True,False,True,False,Etagenwohnung,Rendsburg-Eckernförde
825,1235.0,108.0,3.0,True,False,True,False,Wohnung,Pinneberg
826,365.0,41.0,2.0,False,False,False,False,Wohnung,Rendsburg-Eckernförde
827,705.0,104.0,4.0,True,False,True,False,Etagenwohnung,Flensburg
828,850.0,90.0,2.5,True,False,False,False,Wohnung,Segeberg
829,825.0,84.0,3.0,True,False,False,False,Erdgeschosswohnung,Herzogtum Lauenburg
830,600.0,94.0,3.5,False,False,False,False,Wohnung,Flensburg
831,946.0,101.0,2.0,True,False,False,False,Wohnung,Nordfriesland
832,875.0,70.0,3.0,False,False,False,False,Wohnung,Flensburg
833,960.0,100.0,3.0,True,True,True,False,Etagenwohnung,Segeberg
834,525.0,84.0,3.0,False,False,False,False,Wohnung,Flensburg
835,570.0,85.0,4.0,True,False,True,False,Etagenwohnung,Steinburg
836,946.0,69.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
837,590.0,40.0,1.0,False,False,False,False,Wohnung,Herzogtum Lauenburg
838,1273.0,116.0,3.0,True,False,False,False,Etagenwohnung,Stormarn
839,925.0,70.0,3.0,False,False,False,False,Wohnung,Flensburg
840,880.0,64.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
841,1195.0,113.0,3.0,True,False,False,False,Etagenwohnung,Stormarn
842,795.0,81.0,2.0,True,False,False,False,Wohnung,Herzogtum Lauenburg
843,733.8,73.0,3.0,False,False,False,False,Wohnung,Pinneberg
844,1225.0,75.0,2.0,True,False,False,False,Wohnung,Lübeck
845,975.0,50.0,2.0,True,False,False,False,Etagenwohnung,Lübeck
846,280.0,18.0,1.0,False,False,False,False,Wohnung,Kiel
847,810.0,52.0,2.0,True,False,True,False,Dachgeschosswohnung,Herzogtum Lauenburg
848,487.0,57.0,2.0,True,False,True,False,Etagenwohnung,Herzogtum Lauenburg
849,590.0,92.0,3.0,True,False,False,False,Wohnung,Plön
850,1650.0,165.0,5.0,True,False,False,False,Wohnung,Lübeck
851,495.0,65.0,2.5,True,False,True,False,Etagenwohnung,Neumünster
852,428.0,45.0,2.0,False,False,False,False,Etagenwohnung,Kiel
853,526.6,67.0,3.0,True,False,True,False,Etagenwohnung,Schleswig-Flensburg
854,529.0,58.0,3.0,False,False,False,False,Erdgeschosswohnung,Kiel
855,630.0,74.0,4.0,True,False,True,False,Etagenwohnung,Pinneberg
856,825.0,70.0,2.0,True,False,True,False,Wohnung,Segeberg
857,1100.0,135.0,4.0,False,False,False,False,Wohnung,Segeberg
858,496.0,42.0,1.0,True,False,True,False,Etagenwohnung,Segeberg
859,715.0,78.0,2.0,True,False,False,False,Etagenwohnung,Pinneberg
860,629.0,58.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
861,450.0,57.0,2.0,True,False,True,False,Wohnung,Flensburg
862,1672.3,119.0,4.0,True,False,True,False,Etagenwohnung,Segeberg
863,535.0,67.0,2.5,True,False,True,False,Etagenwohnung,Pinneberg
864,1853.0,195.0,4.0,True,False,False,False,Etagenwohnung,Pinneberg
865,1115.0,121.0,4.0,True,False,False,False,Dachgeschosswohnung,Rendsburg-Eckernförde
866,564.0,67.0,2.5,True,False,True,False,Etagenwohnung,Pinneberg
867,595.0,74.0,3.0,True,False,True,False,Etagenwohnung,Pinneberg
868,656.0,78.0,2.5,True,False,True,False,Etagenwohnung,Stormarn
869,567.0,63.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
870,825.0,70.0,3.0,True,False,True,False,Etagenwohnung,Stormarn
871,620.0,70.0,2.0,True,False,True,False,Etagenwohnung,Lübeck
872,500.0,51.0,2.0,True,False,False,False,Etagenwohnung,Steinburg
873,560.0,65.0,3.0,False,False,True,False,Etagenwohnung,Pinneberg
874,405.0,37.0,1.5,False,False,False,False,Etagenwohnung,Pinneberg
875,470.0,53.0,2.5,True,True,True,False,Wohnung,Plön
876,415.0,46.0,2.0,True,True,True,False,Wohnung,Herzogtum Lauenburg
877,565.65,66.0,2.0,True,False,False,False,Souterrainwohnung,Lübeck
878,684.0,76.0,3.0,True,False,True,False,Wohnung,Nordfriesland
879,650.0,62.0,2.0,False,False,True,False,Wohnung,Stormarn
880,353.13,18.0,1.0,False,False,True,False,Apartment,Stormarn
881,1053.0,88.0,3.5,True,False,True,False,Wohnung,Segeberg
882,580.0,105.0,3.0,True,False,True,False,Dachgeschosswohnung,Flensburg
883,800.0,70.0,3.0,False,False,False,False,Etagenwohnung,Stormarn
884,899.6,90.0,3.0,True,False,False,False,Wohnung,Segeberg
885,720.0,81.0,3.0,True,False,True,False,Etagenwohnung,Stormarn
886,1070.0,82.0,3.0,True,False,True,False,Etagenwohnung,Pinneberg
887,265.0,18.0,1.0,False,False,False,False,Apartment,Lübeck
888,1039.0,100.0,4.0,True,False,True,False,Etagenwohnung,Herzogtum Lauenburg
889,740.0,88.0,2.0,True,False,False,False,Wohnung,Plön
890,995.0,97.0,3.0,True,False,True,False,Wohnung,Schleswig-Flensburg
891,690.0,60.0,2.5,True,False,False,False,Wohnung,Stormarn
892,474.0,69.0,3.0,False,False,True,False,Etagenwohnung,Kiel
893,330.0,54.0,2.0,False,False,False,False,Wohnung,Schleswig-Flensburg
894,582.39,68.0,2.5,False,False,True,False,Etagenwohnung,Pinneberg
895,550.0,64.0,2.5,False,False,True,False,Etagenwohnung,Lübeck
896,355.0,45.0,2.0,False,False,False,False,Etagenwohnung,Lübeck
897,705.0,57.0,2.0,False,False,False,False,Dachgeschosswohnung,Kiel
898,510.61,49.0,1.5,False,False,False,False,Erdgeschosswohnung,Pinneberg
899,319.0,39.0,2.0,False,False,True,False,Wohnung,Rendsburg-Eckernförde
900,341.85,46.0,1.5,False,False,False,False,Wohnung,Steinburg
901,456.0,61.0,3.0,True,False,True,False,Wohnung,Flensburg
902,488.0,81.0,3.0,True,False,True,False,Wohnung,Flensburg
903,416.0,67.0,3.0,False,False,True,False,Wohnung,Flensburg
904,473.0,63.0,2.0,True,False,False,False,Wohnung,Flensburg
905,1460.0,119.0,4.0,True,False,False,False,Maisonette,Herzogtum Lauenburg
906,1000.0,91.0,4.0,True,False,True,False,Wohnung,Plön
907,649.0,72.0,2.0,True,False,True,False,Dachgeschosswohnung,Segeberg
908,790.0,120.0,4.0,True,False,False,False,Etagenwohnung,Flensburg
909,740.0,120.0,4.0,True,False,False,False,Dachgeschosswohnung,Flensburg
910,1131.0,94.0,3.0,True,True,False,False,Erdgeschosswohnung,Herzogtum Lauenburg
911,1300.0,108.0,3.0,True,False,True,False,Wohnung,Stormarn
912,486.0,54.0,2.0,True,False,False,False,Etagenwohnung,Rendsburg-Eckernförde
913,375.0,67.0,3.0,True,False,True,False,Erdgeschosswohnung,Schleswig-Flensburg
914,320.0,45.0,2.0,False,False,False,False,Dachgeschosswohnung,Flensburg
915,490.0,66.0,3.0,True,False,True,False,Etagenwohnung,Flensburg
916,385.0,69.0,3.0,True,False,False,False,Wohnung,Flensburg
917,365.15,65.0,3.0,True,False,False,False,Dachgeschosswohnung,Schleswig-Flensburg
918,970.0,88.0,3.0,True,False,True,False,Etagenwohnung,Segeberg
919,800.0,88.0,4.0,True,False,True,False,Wohnung,Lübeck
920,467.23,40.0,2.0,False,False,True,False,Etagenwohnung,Segeberg
921,620.0,75.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
922,320.0,50.0,2.0,True,False,False,False,Wohnung,Herzogtum Lauenburg
923,825.0,90.0,3.0,False,False,False,False,Erdgeschosswohnung,Pinneberg
924,800.0,92.0,3.0,True,False,True,False,Dachgeschosswohnung,Stormarn
925,690.0,52.0,1.0,True,False,True,False,Erdgeschosswohnung,Pinneberg
926,680.0,68.0,2.5,True,False,True,False,Etagenwohnung,Pinneberg
927,480.0,51.0,2.0,False,False,False,False,Wohnung,Kiel
928,550.0,62.0,2.0,True,False,True,False,Dachgeschosswohnung,Pinneberg
929,540.0,60.0,2.0,False,False,True,False,Etagenwohnung,Pinneberg
930,480.0,60.0,2.0,False,False,True,False,Etagenwohnung,Pinneberg
931,385.0,49.0,2.0,True,False,True,False,Erdgeschosswohnung,Herzogtum Lauenburg
932,590.0,62.0,3.0,True,False,True,False,Etagenwohnung,Lübeck
933,850.0,74.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
934,650.0,71.0,3.0,True,False,True,False,Apartment,Kiel
935,110.0,8.0,1.0,False,False,False,False,Etagenwohnung,Kiel
936,505.0,61.0,2.5,True,False,True,False,Etagenwohnung,Neumünster
937,400.0,71.0,3.0,True,False,True,False,Etagenwohnung,Ostholstein
938,548.69,69.0,2.5,False,False,False,False,Etagenwohnung,Kiel
939,517.7,59.0,2.0,False,False,True,False,Etagenwohnung,Pinneberg
940,639.54,75.0,3.0,False,False,True,False,Etagenwohnung,Pinneberg
941,545.0,64.0,3.0,False,False,True,False,Etagenwohnung,Herzogtum Lauenburg
942,596.55,68.0,3.0,False,False,True,False,Etagenwohnung,Pinneberg
943,705.6,66.0,2.0,False,False,True,False,Etagenwohnung,Segeberg
944,600.0,63.0,3.0,False,False,False,False,Dachgeschosswohnung,Rendsburg-Eckernförde
945,650.0,77.0,3.0,False,False,False,False,Dachgeschosswohnung,Segeberg
946,950.0,90.0,4.5,True,False,True,False,Wohnung,Stormarn
947,1000.0,160.0,2.0,False,False,False,False,Wohnung,Flensburg
948,1200.0,102.0,3.0,True,False,False,False,Wohnung,Herzogtum Lauenburg
949,1195.0,113.0,3.0,True,False,False,False,Wohnung,Lübeck
950,880.0,58.0,2.0,True,False,True,False,Wohnung,Stormarn
951,355.0,48.0,2.0,False,False,True,False,Etagenwohnung,Segeberg
952,920.0,105.0,3.5,True,False,True,False,Maisonette,Pinneberg
953,590.0,63.0,2.0,True,False,True,False,Erdgeschosswohnung,Segeberg
954,600.0,56.0,3.0,True,True,False,False,Wohnung,Pinneberg
955,450.0,50.0,2.0,True,False,True,False,Apartment,Pinneberg
956,660.0,67.0,3.0,True,True,True,False,Wohnung,Dithmarschen
957,696.0,60.0,2.0,True,True,False,False,Wohnung,Lübeck
958,650.0,76.0,3.0,False,False,False,False,Etagenwohnung,Plön
959,390.0,36.0,1.0,True,False,False,False,Wohnung,Pinneberg
960,340.0,60.0,2.5,True,True,False,False,Wohnung,Dithmarschen
961,500.0,74.0,2.5,True,False,True,False,Etagenwohnung,Neumünster
962,550.0,65.0,3.0,True,False,True,False,Etagenwohnung,Neumünster
963,405.0,45.0,2.0,True,False,False,False,Etagenwohnung,Neumünster
964,699.0,61.0,2.0,True,False,False,False,Etagenwohnung,Stormarn
965,500.0,64.0,2.0,True,True,False,False,Wohnung,Flensburg
966,470.0,79.0,3.0,False,False,True,False,Etagenwohnung,Schleswig-Flensburg
967,1188.0,99.0,3.0,True,False,False,False,Penthouse,Segeberg
968,675.0,75.0,3.0,True,False,False,False,Etagenwohnung,Pinneberg
969,620.0,51.0,1.0,True,True,False,False,Erdgeschosswohnung,Lübeck
970,1018.0,73.0,3.0,True,False,True,False,Etagenwohnung,Pinneberg
971,1050.0,132.0,5.0,True,True,False,False,Wohnung,Herzogtum Lauenburg
972,650.0,72.0,2.0,True,False,False,False,Etagenwohnung,Dithmarschen
973,660.0,77.0,3.0,True,False,True,False,Etagenwohnung,Kiel
974,300.0,24.0,1.0,True,False,False,False,Wohnung,Kiel
975,550.0,59.0,3.0,True,False,True,False,Wohnung,Lübeck
976,560.0,74.0,2.0,True,False,False,False,Wohnung,Segeberg
977,795.0,89.0,3.0,True,False,True,False,Wohnung,Segeberg
978,480.0,52.0,2.0,False,False,False,False,Etagenwohnung,Neumünster
979,650.0,67.0,2.0,True,False,True,False,Wohnung,Stormarn
980,354.9,60.0,3.0,False,False,False,False,Dachgeschosswohnung,Steinburg
981,1115.0,86.0,3.0,False,False,True,False,Etagenwohnung,Plön
982,495.0,55.0,2.0,True,False,False,False,Dachgeschosswohnung,Pinneberg
983,490.0,52.0,2.0,True,False,True,False,Etagenwohnung,Pinneberg
984,620.0,68.0,2.0,False,False,True,False,Wohnung,Flensburg
985,520.0,69.0,3.0,True,False,True,False,Wohnung,Herzogtum Lauenburg
986,275.0,40.0,2.0,True,True,False,False,Apartment,Flensburg
987,1200.0,115.0,4.0,True,False,True,False,Dachgeschosswohnung,Pinneberg
988,735.0,100.0,3.5,True,True,False,False,Etagenwohnung,Schleswig-Flensburg
989,442.0,65.0,3.0,False,False,True,False,Etagenwohnung,Pinneberg
990,980.0,85.0,2.0,False,False,True,False,Dachgeschosswohnung,Stormarn
991,1350.0,110.0,2.0,False,False,False,False,Erdgeschosswohnung,Stormarn
992,750.0,87.0,3.5,True,False,True,False,Etagenwohnung,Ostholstein
993,537.0,67.0,3.0,True,True,False,False,Erdgeschosswohnung,Schleswig-Flensburg
994,800.0,76.0,2.0,True,False,True,False,Wohnung,Segeberg
995,915.0,87.0,3.0,True,False,True,False,Etagenwohnung,Pinneberg
996,490.0,74.0,2.0,True,False,True,False,Etagenwohnung,Segeberg
997,1175.0,99.0,4.0,True,False,True,False,Wohnung,Stormarn
998,265.0,27.0,1.0,True,True,False,False,Wohnung,Kiel
999,680.0,70.0,3.0,True,False,False,False,Erdgeschosswohnung,Schleswig-Flensburg
